Gender,ItemPurchased,TotallyBought,Location,Category,Season
Male,Backpack,2,Texas,Accessories,Summer
Male,Belt,2,Texas,Accessories,Winter
Male,Boots,1,Texas,Footwear,Summer
Male,Coat,2,Texas,Outerwear,Summer
Male,Dress,4,Texas,Clothing,Summer
Male,Gloves,2,Texas,Accessories,Summer
Male,Handbag,1,Texas,Accessories,Fall
Male,Hat,2,Texas,Accessories,Fall
Male,Hoodie,2,Texas,Clothing,Summer
Male,Jacket,1,Texas,Outerwear,Winter
Male,Jeans,2,Texas,Clothing,Fall
Male,Pants,2,Texas,Clothing,Winter
Male,Sandals,2,Texas,Footwear,Spring
Male,Scarf,2,Texas,Accessories,Winter
Male,Shirt,2,Texas,Clothing,Summer
Male,Shoes,4,Texas,Footwear,Spring
Male,Sneakers,2,Texas,Footwear,Fall
Male,Socks,1,Texas,Clothing,Spring
Male,Sunglasses,1,Texas,Accessories,Fall
Male,Sweater,4,Texas,Clothing,Summer
Male,T-shirt,3,Texas,Clothing,Fall
Male,Belt,1,Utah,Accessories,Fall
Male,Blouse,2,Utah,Clothing,Fall
Male,Boots,1,Utah,Footwear,Winter
Male,Dress,1,Utah,Clothing,Spring
Male,Gloves,2,Utah,Accessories,Fall
Male,Handbag,2,Utah,Accessories,Summer
Male,Hat,2,Utah,Accessories,Fall
Male,Hoodie,1,Utah,Clothing,Winter
Male,Jacket,3,Utah,Outerwear,Fall
Male,Jeans,1,Utah,Clothing,Winter
Male,Jewelry,2,Utah,Accessories,Winter
Male,Pants,5,Utah,Clothing,Summer
Male,Sandals,1,Utah,Footwear,Summer
Male,Scarf,3,Utah,Accessories,Summer
Male,Shirt,1,Utah,Clothing,Summer
Male,Shoes,3,Utah,Footwear,Spring
Male,Shorts,5,Utah,Clothing,Winter
Male,Sneakers,3,Utah,Footwear,Fall
Male,Socks,2,Utah,Clothing,Summer
Male,Sunglasses,2,Utah,Accessories,Spring
Male,Sweater,1,Utah,Clothing,Fall
Male,Backpack,1,Vermont,Accessories,Spring
Male,Belt,3,Vermont,Accessories,Winter
Male,Blouse,1,Vermont,Clothing,Summer
Male,Coat,3,Vermont,Outerwear,Summer
Male,Dress,2,Vermont,Clothing,Spring
Male,Gloves,1,Vermont,Accessories,Fall
Male,Handbag,1,Vermont,Accessories,Fall
Male,Hat,1,Vermont,Accessories,Fall
Male,Hoodie,2,Vermont,Clothing,Summer
Male,Jacket,2,Vermont,Outerwear,Fall
Male,Jeans,2,Vermont,Clothing,Winter
Male,Jewelry,6,Vermont,Accessories,Spring
Male,Pants,5,Vermont,Clothing,Summer
Male,Sandals,1,Vermont,Footwear,Fall
Male,Scarf,1,Vermont,Accessories,Winter
Male,Shirt,1,Vermont,Clothing,Winter
Male,Shoes,4,Vermont,Footwear,Winter
Male,Shorts,3,Vermont,Clothing,Winter
Male,Skirt,2,Vermont,Clothing,Winter
Male,Sneakers,5,Vermont,Footwear,Summer
Male,Socks,4,Vermont,Clothing,Winter
Male,Sunglasses,3,Vermont,Accessories,Summer
Male,Sweater,5,Vermont,Clothing,Winter
Male,T-shirt,3,Vermont,Clothing,Spring
Male,Backpack,4,Virginia,Accessories,Winter
Male,Belt,1,Virginia,Accessories,Summer
Male,Blouse,2,Virginia,Clothing,Summer
Male,Boots,3,Virginia,Footwear,Spring
Male,Dress,2,Virginia,Clothing,Summer
Male,Gloves,3,Virginia,Accessories,Fall
Male,Handbag,3,Virginia,Accessories,Fall
Male,Hat,2,Virginia,Accessories,Winter
Male,Hoodie,1,Virginia,Clothing,Summer
Male,Jacket,2,Virginia,Outerwear,Fall
Male,Jeans,1,Virginia,Clothing,Fall
Male,Jewelry,1,Virginia,Accessories,Summer
Male,Pants,1,Virginia,Clothing,Winter
Male,Sandals,1,Virginia,Footwear,Winter
Male,Scarf,3,Virginia,Accessories,Spring
Male,Shirt,2,Virginia,Clothing,Spring
Male,Shoes,5,Virginia,Footwear,Summer
Male,Shorts,3,Virginia,Clothing,Winter
Male,Skirt,4,Virginia,Clothing,Summer
Male,Sneakers,2,Virginia,Footwear,Winter
Male,Socks,2,Virginia,Clothing,Spring
Male,Sunglasses,3,Virginia,Accessories,Fall
Male,Sweater,1,Virginia,Clothing,Spring
Male,T-shirt,1,Virginia,Clothing,Spring
Male,Backpack,3,Washington,Accessories,Spring
Male,Belt,2,Washington,Accessories,Spring
Male,Blouse,1,Washington,Clothing,Fall
Male,Boots,3,Washington,Footwear,Summer
Male,Coat,2,Washington,Outerwear,Spring
Male,Dress,5,Washington,Clothing,Summer
Male,Gloves,4,Washington,Accessories,Summer
Male,Handbag,2,Washington,Accessories,Summer
Male,Hat,1,Washington,Accessories,Winter
Male,Hoodie,1,Washington,Clothing,Spring
Male,Jacket,1,Washington,Outerwear,Winter
Male,Jeans,2,Washington,Clothing,Fall
Male,Jewelry,2,Washington,Accessories,Winter
Male,Pants,1,Washington,Clothing,Winter
Male,Sandals,2,Washington,Footwear,Winter
Male,Scarf,2,Washington,Accessories,Summer
Male,Shirt,3,Washington,Clothing,Spring
Male,Shorts,1,Washington,Clothing,Spring
Male,Skirt,1,Washington,Clothing,Summer
Male,Sneakers,2,Washington,Footwear,Winter
Male,Socks,4,Washington,Clothing,Fall
Male,Sunglasses,1,Washington,Accessories,Spring
Male,Sweater,1,Washington,Clothing,Summer
Male,T-shirt,1,Washington,Clothing,Fall
Male,Backpack,2,West Virginia,Accessories,Summer
Male,Blouse,3,West Virginia,Clothing,Fall
Male,Boots,2,West Virginia,Footwear,Winter
Male,Coat,6,West Virginia,Outerwear,Summer
Male,Dress,1,West Virginia,Clothing,Winter
Male,Gloves,4,West Virginia,Accessories,Summer
Male,Handbag,3,West Virginia,Accessories,Summer
Male,Hat,3,West Virginia,Accessories,Summer
Male,Hoodie,4,West Virginia,Clothing,Fall
Male,Jacket,1,West Virginia,Outerwear,Winter
Male,Jeans,2,West Virginia,Clothing,Winter
Male,Pants,1,West Virginia,Clothing,Summer
Male,Sandals,3,West Virginia,Footwear,Fall
Male,Scarf,3,West Virginia,Accessories,Spring
Male,Shirt,2,West Virginia,Clothing,Summer
Male,Shoes,1,West Virginia,Footwear,Summer
Male,Shorts,3,West Virginia,Clothing,Fall
Male,Skirt,2,West Virginia,Clothing,Winter
Male,Sneakers,1,West Virginia,Footwear,Spring
Male,Sunglasses,7,West Virginia,Accessories,Winter
Male,Sweater,1,West Virginia,Clothing,Fall
Male,T-shirt,3,West Virginia,Clothing,Spring
Male,Backpack,1,Wisconsin,Accessories,Spring
Male,Belt,3,Wisconsin,Accessories,Summer
Male,Blouse,5,Wisconsin,Clothing,Fall
Male,Boots,1,Wisconsin,Footwear,Winter
Male,Gloves,1,Wisconsin,Accessories,Spring
Male,Handbag,1,Wisconsin,Accessories,Summer
Male,Hat,4,Wisconsin,Accessories,Fall
Male,Hoodie,2,Wisconsin,Clothing,Winter
Male,Jacket,2,Wisconsin,Outerwear,Spring
Male,Jeans,3,Wisconsin,Clothing,Fall
Male,Jewelry,1,Wisconsin,Accessories,Spring
Male,Pants,3,Wisconsin,Clothing,Winter
Male,Sandals,2,Wisconsin,Footwear,Winter
Male,Scarf,2,Wisconsin,Accessories,Spring
Male,Shirt,1,Wisconsin,Clothing,Summer
Male,Shoes,2,Wisconsin,Footwear,Fall
Male,Shorts,2,Wisconsin,Clothing,Spring
Male,Skirt,3,Wisconsin,Clothing,Spring
Male,Sneakers,2,Wisconsin,Footwear,Summer
Male,Socks,1,Wisconsin,Clothing,Summer
Male,Sunglasses,1,Wisconsin,Accessories,Fall
Male,Sweater,1,Wisconsin,Clothing,Fall
Male,T-shirt,6,Wisconsin,Clothing,Summer
Male,Backpack,4,Wyoming,Accessories,Winter
Male,Belt,1,Wyoming,Accessories,Fall
Male,Blouse,3,Wyoming,Clothing,Summer
Male,Boots,1,Wyoming,Footwear,Spring
Male,Coat,4,Wyoming,Outerwear,Fall
Male,Dress,2,Wyoming,Clothing,Fall
Male,Gloves,4,Wyoming,Accessories,Fall
Male,Handbag,2,Wyoming,Accessories,Winter
Male,Hat,2,Wyoming,Accessories,Spring
Male,Hoodie,4,Wyoming,Clothing,Spring
Male,Jeans,3,Wyoming,Clothing,Summer
Male,Pants,2,Wyoming,Clothing,Spring
Male,Sandals,1,Wyoming,Footwear,Winter
Male,Scarf,1,Wyoming,Accessories,Spring
Male,Shirt,4,Wyoming,Clothing,Fall
Male,Shoes,1,Wyoming,Footwear,Winter
Male,Shorts,1,Wyoming,Clothing,Fall
Male,Skirt,2,Wyoming,Clothing,Spring
Male,Sneakers,4,Wyoming,Footwear,Summer
Male,Socks,1,Wyoming,Clothing,Spring
Male,Sunglasses,2,Wyoming,Accessories,Winter
Male,Sweater,1,Wyoming,Clothing,Summer
Male,T-shirt,1,Wyoming,Clothing,Fall
